0, 
2,centralize medical records good shape 
4,problem fingerprint hacking hard acquire quality fingerprints important people 
2,redo election 
3,Foreign hackers stole million fingerprints OPM accept responsibility 
4,make worse occurred prior Mar knew bad 
3,affected Americans population Hong Kong Laos Singapore combined 
2,spending time Focusing highlighting July operation arrests 
2,left wrong time policies fail time Romney moron 
0,Dear China post torrent affected cut paste filling forms 
2,shelf fixes continue work risk 
3,applied federal government job 
0,AFSA members vulnerable USG overseas contact foreign gov AFSA reviewing options 
4,woman charge OPM million records hacked fail levels 
3,applied federal government job 
3,Sen OPM Director step 
1,Nov note ref web applications intranet apps running Microsoft IIS web MSSQL SBM 
2,redo election 
4,worrisome hackers user names passwords 
4,Tips Close Security Gaps Put Risk 
3,affected Americans population Hong Kong Laos Singapore combined 
3,picture Katherine Archuleta waving goodbye resigns 
3,rid moron Archuleta Obama appoints incompetent people 
3,Senator OPM DIRECTOR STEP Director Archuleta slow uneven response inspired confidence 
3,applied federal government job 
4,people hacked enrollees Obamacare 
3,government runs healthcare 
3,civilian fed workers potentially impacted nationwide RECOVER act seeks 
3,millions Américains touchés par piratage une base données gouvernementale 
3,applied federal government job 
3,reportedly affected Americans entire population state York 
3,Millions people affected kinds personal information compromised 
3,million reasons government running healthcare 
3,applied federal government job 
3,reportedly affected Americans entire population state York 
4,million compromised files million include fingerprints 
2,team 
0,knew Russia geo political foe Chinese 
4,people hacked enrollees Obamacare 
3,affected Americans population Hong Kong Laos Singapore combined 
0,sound hear Complete silence Obama top level admin people matched utter indifference 
3,affected Americans population Hong Kong Laos Singapore combined 
2,spending time Focusing highlighting July operation arrests 
3,recent analysis officials affected descended Adam Eve 
1,worry Credit monitoring offered victims Forms 
3,stole OPM personel files send Obama college records info 
3,civilian fed workers potentially impacted nationwide RECOVER act seeks 
1,banging head walls starring reports failed teaching computer science 
4,people hacked enrollees Obamacare 
3,millions Américains touchés par piratage une base données gouvernementale 
3,recent analysis officials affected descended Adam Eve 
2,Flabbergasted scale Huge hit Metro area 
1,Basically SBM sysadmins track shit continuous monitoring 
4,federal employee office ready navigate info 
4,Dec million Remember 
3,willurbanski marcusjcarey people knew OPM hacked 
4,Response lacking Intro RECOVER Act protect feds potentially hacked htt 
1,unacceptable hackers easily blow holes America cyber defenses 
3,recent fire current Katherine Archuleta 
2,CIO response Nov PIA identified user auditing req failure 
3,people knew OPM hacked 
3,expect government incompetent constantly embarrass care literally 
1,Remember mysterious bomb threat time security clearances question 
0, 
3,recent analysis officials affected descended Adam Eve 
4,Odd massive data breaches occurred long passage 
0,sink Obama give rat ass spokesboy Period Acce 
2,paranoia true 
0,Jeh Johnson telling aggressive horse left barn Dude 
3,people affected signed 
4,Americans personal info stolen gov files data breach discusses 
3,millions Américains touchés par piratage une base données gouvernementale 
3,millions Américains touchés par piratage une base données gouvernementale 
3,reportedly affected Americans entire population state York 
0,Jeh Johnson telling aggressive horse left barn Dude 
2,CIO response Nov PIA identified user auditing req failure 
4,inform million individuals mail attached PDF file EMOTSMILEY http 
0,China largest spy recruiting database history 
4,million people Social Security numbers stolen govt database CYBER PEARL HARBOR accountability 
3,applied federal government job 
0,Hey Romney Nostradamus called prophecies Hey Obama jerk store called running 
0,China personal data 
0,hire guys emails 
3,people affected signed 
3,reportedly affected Americans entire population state York 
3,Whew relieved inept government agency personal data wait 
3,applied federal government job 
4,Dec million Remember 
0,campaign Romney warned Chinese hackers Leftists called idiot 
4,news compromised minute read cyber bill makes risk worse 
4,Response lacking Intro RECOVER Act protect feds potentially hacked htt 
4,identity stolen live identity protection services 
3,picture Katherine Archuleta waving goodbye resigns 
3,people knew OPM hacked 
4,hard overstate national security implications suffer consequences years 
3,number Breach affected million Americans 
4,Response lacking Intro RECOVER Act protect feds potentially hacked 
4,stolen info includes million Fingerprints security clearance applicants 
4,Correction Total number affected million million 
3,Gore created internet prevent Chinese hack million affected wow 
4,time big pile info baddies steal info worst part progs 
3,introducing bill provide lifetime identity theft protection fed employees retirees affected 
3,applied federal government job 
4,Nov PIA identified SBM user auditing standardized control 
3,million reasons government running healthcare 
4,stolen info includes million Fingerprints security clearance applicants 
4,stolen info includes million Fingerprints security clearance applicants 
3,crying spilled milk wrong campaign 
4,people hacked enrollees Obamacare 
0,Snowden massive food chain figure hired place coincidences 
2,bad 
3,stole OPM personel files send Obama college records info 
4,people hacked enrollees Obamacare 
4,Massive hack Office Personnel Management leaves million Americans exposed 
3,million reasons government running healthcare 
4,Massive hack Office Personnel Management leaves million Americans exposed 
2,June listening referring March 
1,Top Topics 
3,stole OPM personel files send Obama college records info 
3,outrageous Federal govt constantly telling continually reminding incompetent 
3,million reasons government running healthcare 
0,OPM Hack China Spy Recruiting Database 
4,Massive hack Office Personnel Management leaves million Americans exposed 
4,people hacked enrollees Obamacare 
4,privacy impact assessment SBM systems Nov months hacked 
3,stole OPM personel files send Obama college records info 
3,reportedly affected Americans entire population state York 
3,crying spilled milk wrong campaign 
4,people hacked enrollees Obamacare 
4,stolen info includes million Fingerprints security clearance applicants 
0,China stealing personal data offensive equally nefarious government agency forcing hand 
0,campaign Romney warned Chinese hackers Leftists called idiot 
1,worst breach national security lifetime hundred times damaging Snowden Manning 
3,applied federal government job 
3,House Majority Whip Steve Scalise calling President Obama fire director 
3,Remember Katherine Archuleta OPM Director Obama administration responsible Nobod 
3,House Majority Whip Steve Scalise calling President Obama fire director 
4,hard overstate national security implications suffer consequences years 
3,House Majority Whip Steve Scalise calling President Obama fire director 
4,people hacked enrollees Obamacare 
0,BTW geniuses China cyber threat Russia adversary voter fraud problem 
4,Office Personnel Management major data breach affected million people 
3,number Breach affected million Americans 
3,million OPM hack makes Snowden hoarder secrets 
3,applied federal government job 
0, 
3,Grandma 
3,Senator Sasse Washington Taking OPM Breach WIRED 
3,applied federal government job 
3,Senator Sasse Washington Taking OPM Breach WIRED 
4,Merry round continues records hacked substantial topic Pres debates 
0,campaign Romney warned Chinese hackers Leftists called idiot 
3,OPM hacked developer machine dev LAN DMZ 
3,reportedly affected Americans entire population state York 
4,inform million individuals mail attached PDF file EMOTSMILEY http 
2,paranoia true 
3,Real attack vector fmr DHS director outsourcing contractors Argentina gave 
3,picture Katherine Archuleta waving goodbye resigns 
4,people hacked enrollees Obamacare 
3,government care business micromanaging America 
4,people hacked enrollees Obamacare 
4,IRS Data Secure ObamaCare Data Secure Criminal records hushed 
4,people hacked enrollees Obamacare 
0,bigger failure fired Insane 
3,HACK Office Personnel Management Director Katherine Archuleta FIRE INCOMPETENCE 
3,stole OPM personel files send Obama college records info 
0,China largest spy recruiting database history 
3,Fortunately works administration held accountable 
0,hire guys emails 
4,people hacked enrollees Obamacare 
2,paranoia true 
3,HACK Office Personnel Management Director Katherine Archuleta FIRE INCOMPETENCE 
3,RELEASE calls fire OPM Chief 
3,Total compromised clarification OPM million failed overlapped Answer mil 
4,people hacked enrollees Obamacare 
4,stolen info includes million Fingerprints security clearance applicants 
4,data breach impacted million people story 
0,address SSN moms SSN fingerprints DNA 
4,people hacked enrollees Obamacare 
3,demand President Obama sack OPM director wake huge 
0, 
4,Curious 
3,Fortunately works administration held accountable 
4,inform million individuals mail attached PDF file EMOTSMILEY http 
4,people hacked enrollees Obamacare 
3,reportedly affected Americans entire population state York 
1,worst breach national security lifetime hundred times damaging Snowden Manning 
3,applied federal government job 
3,confusion assumed Soldier lay Citizen 
2,mil risk attacks 
4,people hacked enrollees Obamacare 
4,people hacked enrollees Obamacare 
0,sound hear Complete silence Obama top level admin people matched utter indifference 
3,expect government incompetent constantly embarrass care literally 
0,clear matter incompetence Bush Obama administrations basically invited Chine 
0,Yeah China 
1,engaged low level intense kind Cold War cyber war 
4,people hacked enrollees Obamacare 
4,people hacked enrollees Obamacare 
3,Millions people affected kinds personal information compromised 
3,reportedly affected Americans entire population state York 
4,stolen info includes million Fingerprints security clearance applicants 
4,stolen info includes million Fingerprints security clearance applicants 
3,million reasons government running healthcare 
0, 
2,put mediocre bureaucrats charge difficult things 
4,people hacked enrollees Obamacare 
4,people hacked enrollees Obamacare 
4,people hacked enrollees Obamacare 
3,applied federal government job 
4,stolen info includes million Fingerprints security clearance applicants 
0,sink Obama give rat ass spokesboy Period Acce 
1,worst breach national security lifetime hundred times damaging Snowden Manning 
4,people hacked enrollees Obamacare 
3,Translation talk scope hack Wait week update 
3,Government advises victims reset fingerprints 
4,people hacked enrollees Obamacare 
1,Cyber warfare rules engagement written demands gov reevaluate cyber doctrine http 
4,people hacked enrollees Obamacare 
4,stolen info includes million Fingerprints security clearance applicants 
4,people hacked enrollees Obamacare 
4,problem fingerprint hacking hard acquire quality fingerprints important people 
4,people hacked enrollees Obamacare 
0, 
0,Hey Romney Nostradamus called prophecies Hey Obama jerk store called running 
4,people hacked enrollees Obamacare 
3,FBI director millions millions affected breach 
3,Government affected million people times initial estimate VIDEO 
3,federal cyber tech policy today tune Science Tech Committee hearing 
1,Cyber warfare rules engagement written demands gov reevaluate cyber doctrine 
0,Racist Romney wanted eyeroll 
0,sound hear Complete silence Obama top level admin people matched utter indifference 
4,stolen info includes million Fingerprints security clearance applicants database 
0,campaign Romney warned Chinese hackers Leftists called idiot 
0,group million Americans souls possessed China good news 
3,Remember Katherine Archuleta OPM Director Obama administration responsible Nobod 
4,million people exposed population includes million family members https 
3,people affected highly background check 
2,Shot Chaser 
4,problem fingerprint hacking hard acquire quality fingerprints important people 
4,Million fingerprints required investigation stolen hack 
0, 
3,Rep calls cleaning federal cyber debacle massive revelations 
4,MILLION 
4,yeah make rain 
3,reportedly affected Americans entire population state York 
3,applied federal government job 
0,guess thing understand China supposed ally 
0,Yahuu 
3,reportedly affected Americans entire population state York 
4,Odd massive data breaches occurred long passage 
3,applied federal government job 
4,inform million individuals mail attached PDF file EMOTSMILEY http 
2,great included fingerprints profile outraged 
0,address SSN moms SSN fingerprints DNA 
2,Shot Chaser 
3,FBI director millions millions affected breach 
3,records mega breaches continue takes https 
2,good idea 
3,Millions people affected kinds personal information compromised 
4,inform million individuals mail attached PDF file EMOTSMILEY http 
4,worse worse hackers Fucking Thing 
0,address SSN moms SSN fingerprints DNA 
0,Worth noting Serena connected Bain Hunstmen Romney 
0,address SSN moms SSN fingerprints DNA 
4,affect Obamacare enrollment turnout wrong 
0,fix govt infrastructure 
3,reportedly affected Americans entire population state York 
0,campaign Romney warned Chinese hackers Leftists called idiot 
3,crying spilled milk wrong campaign 
3,Remember Katherine Archuleta OPM Director Obama administration responsible Nobod 
0,privacy penumbra emanate China 
3,applied federal government job 
3,applied federal government job 
3,expect government incompetent constantly embarrass care literally 
0,Includes SSN addresses educational work history info family health criminal financial history 
3,budget cuts needed OPM DoD 
3,stole OPM personel files send Obama college records info 
4,expect resignation putting pretty fed employee risk Today good time 
3,stole OPM personel files send Obama college records info 
3,applied federal government job 
3,stole OPM personel files send Obama college records info 
2,patiently waiting shoe drop 
0,campaign Romney warned Chinese hackers Leftists called idiot 
3,reportedly affected Americans entire population state York 
4,inform million individuals mail attached PDF file EMOTSMILEY 
3,affected roommate 
4,affect Obamacare enrollment turnout wrong 
4,Deduced wks agoMT Million fingerprints required investigation stolen hack 
4,Americans identities compromised hack Holy 
3,million reasons government running healthcare 
3,million reasons government running healthcare 
3,people affected signed 
3,OPM Director Katherine Archuleta removed immediately 
0,sink Obama give rat ass spokesboy Period Accept 
4,Speaking fast hacked head job 
3,OPM Director Katherine Archuleta removed immediately 
3,OPM Director Katherine Archuleta removed immediately 
3,speak current retired government employees departed compromised 
3,FBI director millions millions affected breach 
0,Hey Romney Nostradamus called prophecies Hey Obama jerk store called running 
1,Appalled hear stored files unencrypted fashion prior hack 
4,Reading sharply escalates number files exposed 
0,Hey Romney Nostradamus called prophecies Hey Obama jerk store called running 
3,reportedly affected Americans entire population state York 
4,Reading sharply escalates number files exposed 
3,Fortunately works administration held accountable 
3,Million Victims Lost doc Federal Prison Title Code 
3,reportedly affected Americans entire population state York 
3,reportedly affected Americans entire population state York 
0,Scope China Social Security person underwent govt background check 
3,Rep calls cleaning federal cyber debacle massive revelations 
0,big torpedo biometrics password 
4,Americans Social Security Numbers stolen point scrap SSN identification 
3,ACA administration argument government competent 
0,China personal data 
0, 
4,pretty good piece potential data 
3,applied federal government job 
0,address SSN moms SSN fingerprints DNA 
0,hire guys emails 
3,applied federal government job 
3,FBI director millions millions affected breach 
4,warned full magnitude MILLION people impacted Time 
3,reportedly affected Americans entire population state York 
0,China personal data 
0,campaign Romney warned Chinese hackers Leftists called idiot 
3,crying spilled milk wrong campaign 
3,stole OPM personel files send Obama college records info 
0,hire guys emails 
3,reportedly affected Americans entire population state York 
3,reportedly affected Americans entire population state York 
3,Millions people affected kinds personal information compromised 
3,Fortunately works administration held accountable 
3,Whew relieved inept government agency personal data wait 
3,stole OPM personel files send Obama college records info 
3,applied federal government job 
4,Odd massive data breaches occurred long passage 
1,related Serena Business Manager vulnerability stems Mar 
3,people affected signed 
4,Odd massive data breaches occurred long passage 
3,applied federal government job 
3,applied federal government job 
4,Hackers stole personal info million people forms Archuleta resi 
3,applied federal government job 
3,Millions people affected kinds personal information compromised 
3,Fortunately works administration held accountable 
0,hire guys emails 
4,toss Social Insecurity numbers trash 
3,Whew relieved inept government agency personal data wait 
4,worse worse hackers Fucking Thing 
0,hope China stole credit bad virus run 
3,Fortunately works administration held accountable 
0,Obama selects employees positions based loyalty expertise 
3,expect government incompetent constantly embarrass care literally 
0,campaign Romney warned Chinese hackers Leftists called idiot 
3,Remember Katherine Archuleta OPM Director Obama administration responsible Nobod 
3,Remember Katherine Archuleta OPM Director Obama administration responsible Nobod 
3,Fortunately works administration held accountable 
3,Speaking made 
3,wait ensemble attempt blame harmless grandparent htt 
2,article July 
3,FBI director millions millions affected breach 
0,time talked Chinese hacking Oct Prez debate Obama lol 
4,Odd massive data breaches occurred long passage 
3,applied federal government job 
4,problem fingerprint hacking hard acquire quality fingerprints important people 
1,prevented Quit making politics seriou 
0,address SSN moms SSN fingerprints DNA 
0,Hey Romney Nostradamus called prophecies Hey Obama jerk store called running 
4,Odd massive data breaches occurred long passage 
4,Hard notifies million hackers biometric data 
4,Odd massive data breaches occurred long passage 
3,Remember Katherine Archuleta OPM Director Obama administration responsible Nobod 
3,expect government incompetent constantly embarrass care literally 
3,Whew relieved inept government agency personal data wait 
3,applied federal government job 
0,hope act war Obama called 
4,Odd massive data breaches occurred long passage 
1,prevented Quit making politics bureaucracy 
4,Massive Hit Million People 
3,Million Affected OPM Hack Officials scary 
3,crying spilled milk wrong campaign 
0, 
0,China stocks plummet confederate flags 
4,Breaking Office Personnel Management hacked exposing Social Security Numbers 
4,Americans identities compromised hack Holy 
3,stole OPM personel files send Obama college records info 
3,expect government incompetent constantly embarrass care literally 
3,applied federal government job 
4,million people Wow 
4,Hackers stole personal info million people forms Archuleta resi 
4,Wow fingerprint data million 
0, 
4,Odd massive data breaches occurred long passage 
2,resigning reaffirmed support CIO Donna Seymour 
4,Odd massive data breaches occurred long passage 
4,pretty good piece potential data 
3,Updated story BREAKING NEWS elected officials happy 
3,applied federal government job 
3,people affected highly background check 
3,crying spilled milk wrong campaign 
2,forthcoming past bad 
3,Massive Federal Government Data Breach Grown Shockingly Large Proportions 
4,Statistically speaking haha Romney thinks Chinese hacking morons data stolen 
4,listen idiots hacking 
3,stole OPM personel files send Obama college records info 
3,stole OPM personel files send Obama college records info 
4,warned full magnitude MILLION people impacted Time 
3,expect government incompetent constantly embarrass care literally 
3,FBI director millions millions affected breach 
0,Includes SSN addresses educational work history info family health criminal financial history fingerprints 
3,Chinese hackers targeted Mitt Romney hacked OPM worry Hillary rickety illegal email server safe 
4,problem fingerprint hacking hard acquire quality fingerprints important people 
3,crying spilled milk wrong campaign 
3,people affected signed 
0,hackers 
3,people affected signed 
0,intelligence community warned 
0,campaign Romney warned Chinese hackers Leftists called idiot 
3,stole OPM personel files send Obama college records info 
3,Million Affected 
0,campaign Romney warned Chinese hackers Leftists called idiot 
2,put mediocre bureaucrats charge difficult things 
0,address SSN moms SSN fingerprints DNA 
3,people affected signed 
3,expect government incompetent constantly embarrass care literally 
3,applied federal government job 
0,campaign Romney warned Chinese hackers Leftists called idiot 
0,campaign Romney warned Chinese hackers Leftists called idiot 
3,people affected signed 
2,Inside jobs fairly regularly 
4,caught flatfooted supposed trust data 
1,Wondering disconnect budget documents Hmm 
3,stole OPM personel files send Obama college records info 
3,stole OPM personel files send Obama college records info 
2,June listening referring March 
0,campaign Romney warned Chinese hackers Leftists called idiot 
0,campaign Romney warned Chinese hackers Leftists called idiot 
3,stole OPM personel files send Obama college records info 
0,campaign Romney warned Chinese hackers Leftists called idiot 
2,retweet 
0,campaign Romney warned Chinese hackers Leftists called idiot 
0,address SSN moms SSN fingerprints DNA 
0,campaign Romney warned Chinese hackers Leftists called idiot 
3,utterly incompetent administration happened 
0,campaign Romney warned Chinese hackers Leftists called idiot 
0,campaign Romney warned Chinese hackers Leftists called idiot 
3,expect government incompetent constantly embarrass care literally 
4,Reading sharply escalates number files exposed 
0,campaign Romney warned Chinese hackers Leftists called idiot 
0,campaign Romney warned Chinese hackers Leftists called idiot 
3,million reasons government running healthcare 
3,people affected signed 
4,caught flatfooted supposed trust data 
3,million reasons government running healthcare 
3,expect government incompetent constantly embarrass care literally 
3,applied federal government job 
1,April started early attacks 
0,address SSN moms SSN fingerprints DNA 
3,expect government incompetent constantly embarrass care literally 
0,address SSN moms SSN fingerprints DNA 
3,wait WEEKS find background check information compromised 
2,put mediocre bureaucrats charge difficult things 
4,worse worse Damn George Bush 
3,million reasons government running healthcare 
2,Ahh good thing Hope cybersecurity stepped 
4,worse worse Damn George Bush 
3,applied federal government job 
4,worse worse Damn George Bush 
4,fact hacked week 
4,Reading sharply escalates number files exposed 
4,million people exposed population includes million family members 
4,worse worse Damn George Bush 
0,call cyber massacre China United States 
4,Hack security clearance system affected million people federal authorities 
4,Hack security clearance system affected million people federal authorities 
4,Wow fingerprint data million 
4,Mark Collins Super Hack Gov Personnel Records Holy Treasure Dragonman 
3,people affected signed 
3,picture Katherine Archuleta waving goodbye resigns 
3,people affected signed 
4,worse worse hackers Fucking Thing 
0,Dear China enjoy colonoscopy pics 
3,number Breach affected million Americans 
1,Identity impersonation monitoring critical security healthcare insurance 
0,China Snowden stop whistleblowing world tour China Coincidence 
3,applied federal government job 
4,achieving good security difficult frankly people 
4,Wow fingerprint data million 
0,address SSN moms SSN fingerprints DNA 
3,people hashtag clue computers work 
1,Yeah cool back 
3,expect government incompetent constantly embarrass care literally 
4,Social Security numbers million people stolen massive government data 
0,address SSN moms SSN fingerprints DNA 
0, 
4,shown mine million times 
3,Remember Katherine Archuleta OPM Director Obama administration responsible Nobod 
2,retweet 
1,avoid time devise cybersecurity strategy 
3,people affected signed 
3,hit million government employees hearing 
0,sound hear Complete silence Obama top level admin people matched utter indifference 
3,OPM number feds affected million 
3,people affected signed 
3,million reasons government running healthcare 
4,Breaking Office Personnel Management hacked exposing Social Security Numbers 
1,avoid time devise cybersecurity strategy 
4,problem fingerprint hacking hard acquire quality fingerprints important people 
3,people affected signed 
3,trending 
3,applied federal government job 
2,shit game 
3,people affected signed 
2,retweet 
3,people affected signed 
3,expect government incompetent constantly embarrass care literally 
0,laughing dems libs mocked Romney 
3,applied federal government job 
3,apparently covers pretty cking cat repost 
3,day digital panopticon world 
1,OPM inspired confidence ability safeguard networks sensitive databases http 
0,sound hear Complete silence Obama top level admin people matched utter indifference 
3,million reasons government running healthcare 
3,Government advises victims reset fingerprints 
3,accelerating Feb 
3,people affected signed 
3,expect government incompetent constantly embarrass care literally 
3,people affected signed 
3,people affected signed 
2,Jeb Bush longer hours remark follow long time 
2,Remember news continues drip White House deliberately steps hide true scale media public 
3,applied federal government job 
3,people affected signed 
3,people affected signed 
3,people affected signed 
0,intelligence community warned 
3,people affected signed 
3,people affected signed 
4,Million fingerprints required investigation stolen hack 
3,people affected signed 
3,people affected signed 
4,million compromised files million include fingerprints 
3,people affected signed 
3,people affected signed 
3,people affected signed 
4,Hackers stole Social Security numbers million gov admits App 
3,expect government incompetent constantly embarrass care literally 
3,deal datum clashes people 
4,Hackers stole Social Security numbers million gov admits App 
3,expect government incompetent constantly embarrass care literally 
3,Government advises victims reset fingerprints 
3,Hackers responsible COMPUTERS 
2,pretty strong stuff fully candid inspire confidence 
3,expect government incompetent constantly embarrass care literally 
2,Kanter Bill Murray Serena 
0,address SSN moms SSN fingerprints DNA 
1,identity 
3,applied federal government job 
3,Remember Katherine Archuleta OPM Director Obama administration responsible Nobod 
3,applied federal government job 
3,expect government incompetent constantly embarrass care literally 
3,million reasons government running healthcare 
4,Hackers stole Social Security numbers million gov admits App 
4,atomsoffice worse Simple question answer POTUS FBI CIA Snowden people 
4,Amazing statement lax security measures contributed 
4,worse Simple question answer POTUS FBI CIA Snowden people Snow 
3,records mega breaches continue takes 
3,Government advises victims reset fingerprints 
0,address SSN moms SSN fingerprints DNA 
2,Kanter Bill Murray Serena 
1,Yeah guys Obama cyber security coder fault 
3,million reasons government running healthcare 
3,cautious track covering employees affected 
3,picture Katherine Archuleta waving goodbye resigns 
4,Ten million records ten million records pretty talking real breaches 
3,reeling craps control DHS FBI pushing crypto backdoors pretty absurd 
1,appears case audit prompted MIcrosoft Apple Facebook Twitter early develo 
3,applied federal government job 
2,important news Confederate flag borrowed time 
3,crying spilled milk wrong campaign 
3,hold OPM fully accountable million lost SSNs complete 
4,math million applicants dozens family members neighbors protects identity theft 
2,put mediocre bureaucrats charge difficult things 
3,release makes sick stomach waiting OPM apologize 
4,problem fingerprint hacking hard acquire quality fingerprints important people 
3,number Breach affected million Americans 
3,OPM increases scale breach people Million fingerprints included 
3,expect government incompetent constantly embarrass care literally 
3,applied federal government job 
1,appears case audit prompted MIcrosoft Apple Facebook Twitter early developer issue 
4,Great news Fox News reported stole million relief 
4,OMG Google news feed showing Con Flag crap USA Govt lost lives mil people hacker MILLION 
3,Katherine Archuleta fired promoted government culture days 
1,breaches qualified free credit monitoring super fucking secure 
0,Scope China Social Security person underwent govt background check 
3,Today federal government potential breach information 
0,working Confederate Flag big story 
4,Hope Change Hope Changed password account numbers time 
3,number Breach affected million Americans 
4,Sharply Escalates Number Files Exposed background clearance files 
4,Biometric data linked things facial recognition airport fingerprint scanners Bad news spies 
1,OPM inspired confidence ability safeguard networks sensitive databases http 
0,address SSN moms SSN fingerprints DNA 
4,social engineering compromised PRC Argentinian person root 
4,Access incredible trove identifying data including fingerprints potentially expose deep cover ops 
4,Hope Change Hope Changed password account numbers time 
4,lived people background checks decent chance info systems 
4,million compromised files million include fingerprints 
3,number Breach affected million Americans 
0, 
3,PMOTUS promised open government kidding 
3,applied federal government job 
1,traffic lights taking longer 
1,OPM inspired confidence ability safeguard networks sensitive databases http 
3,reportedly affected Americans entire population state York sec 
3,expect government incompetent constantly embarrass care literally 
3,crying spilled milk wrong campaign 
1,OPM inspired confidence ability safeguard networks sensitive databases http 
2,Gov Hogan selects gaming executive veteran pick run Maryland Lottery 
2,waiting official email telling worry free credit monitoring year 
1,administration inept cyber security locking doors terminator 
3,applied federal government job 
0,privacy penumbra emanate China 
3,crying spilled milk wrong campaign 
0,hear made trending topic Mind Blown 
3,applied federal government job 
3,expect government incompetent constantly embarrass care literally 
2,incredibly silly June Gallagher article face accurate 
0,hoping find email Clinton Hacking Team selling software China 
3,applied federal government job 
4,Access update latest update 
2,put mediocre bureaucrats charge difficult things 
4,shown mine million times 
3,expect government incompetent constantly embarrass care literally 
3,expect government incompetent constantly embarrass care literally 
0,pretty big deal hey Trump flags donuts 
3,crying spilled milk wrong campaign 
3,expect government incompetent constantly embarrass care literally 
3,release makes sick stomach waiting OPM apologize 
3,crying spilled milk wrong campaign 
0,privacy penumbra emanate China 
3,applied federal government job 
4,root malware detect 
1,Part 
3,applied federal government job 
3,specifics put total affected million percent American pop 
3,applied federal government job 
3,crying spilled milk wrong campaign 
3,State gaming lottery chief Martino stepping collaborative approach 
3,OPM increases scale breach people Million fingerprints included 
3,apparently covers pretty cking cat repost 
3,release makes sick stomach waiting OPM apologize 
3,update 
2,pretty strong stuff fully candid inspire confidence 
3,expect government incompetent constantly embarrass care literally 
3,expect government incompetent constantly embarrass care literally 
0,address SSN moms SSN fingerprints DNA 
3,apparently covers pretty cking cat repost 
0,address SSN moms SSN fingerprints DNA 
4,problem fingerprint hacking hard acquire quality fingerprints important people 
4,Hack security clearance system affected million people federal authorities Fire 
3,applied federal government job 
1,fact listed multiple forms reference 
3,picture Katherine Archuleta waving goodbye resigns 
0,privacy penumbra emanate China 
4,data breach impacted million people story 
0,privacy penumbra emanate China 
3,expect government incompetent constantly embarrass care literally hard 
3,breach impacts individuals Free trial avail 
3,OPM salt hash passwords 
3,number Breach affected million Americans 
4,issue resolved minor stuff natl security light 
3,number Breach affected million Americans 
0,Scope China Social Security person underwent govt background check 
4,Breaking Hackers Stole Million Social Security Numbers 
4,source root explanation consultant accurate 
3,number Breach affected million Americans 
3,Roughly million people painful OPM Read General Hayden 
1,Part 
3,applied federal government job 
0,China Snowden stop whistleblowing world tour China Coincidence 
3,applied federal government job 
3,Blame Sony 
0,address SSN moms SSN fingerprints DNA 
0,China Snowden stop whistleblowing world tour China Coincidence 
3,applied federal government job 
3,applied federal government job 
3,applied federal government job 
0,clear matter incompetence Bush Obama administrations basically invited Chine 
3,applied federal government job 
0,rate month revealing China important people back clon 
4,Million fingerprints required investigation stolen hack 
3,applied federal government job 
4,Million fingerprints required investigation stolen hack 
4,expected hackers personal data association folks completed identity protection 
1,reason press pause FEC worst agency stories Brad Smith wrote June 
0,rate month revealing China important people back clones 
3,applied federal government job 
3,applied federal government job 
3,applied federal government job 
3,learned federal employee breach government employs people 
3,full story told 
3,applied federal government job 
3,crying spilled milk wrong campaign 
4,Million fingerprints required investigation stolen hack 
3,applied federal government job 
0,China Snowden stop whistleblowing world tour China Coincidence 
3,OPM inspired confidence ability safeguard networks sensitive databases 
3,Million Victims Lost doc Federal Prison Title Code 
3,crying spilled milk wrong campaign 
2,put mediocre bureaucrats charge difficult things 
3,picture Katherine Archuleta waving goodbye resigns 
0,ironic tecnopanic China 
4,Hackers stole Social Security numbers million gov admits App 
3,applied federal government job 
3,applied federal government job 
3,applied federal government job 
1,imprison fine individual entire bureaucracy 
3,applied federal government job 
4,million compromised files million include fingerprints 
0, 
4,million compromised files million include fingerprints 
0,address SSN moms SSN fingerprints DNA 
2,fascinating Americans Guessing licked doughnuts 
3,picture Katherine Archuleta waving goodbye resigns 
0,address SSN moms SSN fingerprints DNA 
4,atomsoffice worse Simple question answer POTUS FBI CIA Snowden people 
4,Ten million records ten million records pretty talking real breaches 
4,worse Simple question answer POTUS FBI CIA Snowden people Snow 
4,worse worse hackers Fucking Thing 
0,address SSN moms SSN fingerprints DNA 
3,applied federal government job 
4,mind boggling number records compromised million total population Texas 
0,address SSN moms SSN fingerprints DNA DNA 
4,stemmed Microsoft Facebook Apple Google developers compromised early 
4,warned full magnitude MILLION people impacted Time 
3,applied federal government job 
3,picture Katherine Archuleta waving goodbye resigns 
3,applied federal government job 
3,Remember Katherine Archuleta OPM Director Obama administration responsible Nobod 
3,applied federal government job 
3,applied federal government job 
3,applied federal government job 
4,Million fingerprints required investigation stolen hack 
1,open source information directly relates 
0,things connected internet 
3,applied federal government job 
1,orange 
3,applied federal government job 
4,warned full magnitude MILLION people impacted Time 
1,Welp sucks 
3,applied federal government job 
3,time federal service pre dates affected young 
4,data breach impacted million people story 
3,applied federal government job 
3,applied federal government job 
3,Federal data breach large Obama administration admitted statement 
4,data breach impacted million people story 
3,OPM Director Archuleta resign Tells reporters committed work doin 
3,applied federal government job 
1,Today announcement Office Personnel Management makes public appalling severity cyber intrusions 
